4510.622984,4510.622984,4510.622984,3424.870968,3424.870968
5119.470766,5119.470766,5119.470766,4119.881048,4119.881048
5097.416667,5097.416667,5097.416667,4118.975,4118.975
4831.565083,4831.565083,4831.565083,3871.069215,3871.069215
4532.408113,4532.408113,4532.408113,3634.53394,3634.53394
4119.117102,4119.117102,4119.117102,3319.671703,3319.671703
3788.072818,3788.072818,3788.072818,2958.420401,2958.420401
3600.101852,3600.101852,3600.101852,2686.00463,2686.00463
3564.528285,3564.528285,3564.528285,2542.055201,2542.055201
3525.35588,3525.35588,3525.35588,2573.290707,2573.290707
3588.2125,3588.2125,3588.2125,2617.859328,2617.859328
3723.308904,3723.308904,3723.308904,2746.20274,2746.20274
3872.987058,3872.987058,3872.987058,2917.929924,2917.929924
4004.92096,4004.92096,4004.92096,3045.169789,3045.169789
4090.67761,4090.67761,4090.67761,3168.678297,3168.678297
4140.113169,4140.113169,4140.113169,3224.168467,3224.168467
4162.842781,4162.842781,4162.842781,3255.719961,3255.719961
4087.168076,4087.168076,4087.168076,3185.367916,3185.367916
3979.551451,3979.551451,3979.551451,3066.264948,3066.264948
3911.11472,3911.11472,3911.11472,3002.975329,3002.975329
3884.352797,3884.352797,3884.352797,2977.993545,2977.993545
3880.871824,3880.871824,3880.871824,2997.985613,2997.985613
3905.584286,3905.584286,3905.584286,3009.5125,3009.5125
3946.189812,3946.189812,3946.189812,3051.691438,3051.691438
3969.696452,3969.696452,3969.696452,3074.178548,3074.178548
4006.030066,4006.030066,4006.030066,3094.965436,3094.965436
4036.006928,4036.006928,4036.006928,3116.03243,3116.03243
4041.601526,4041.601526,4041.601526,3123.175176,3123.175176
4014.891936,4014.891936,4014.891936,3067.502976,3067.502976
3953.634995,3953.634995,3953.634995,3010.953998,3010.953998
3883.568399,3883.568399,3883.568399,2934.779295,2934.779295
3805.638411,3805.638411,3805.638411,2850.497048,2850.497048
3766.349689,3766.349689,3766.349689,2810.397886,2810.397886
3744.574698,3744.574698,3744.574698,2807.365821,2807.365821
3761.847326,3761.847326,3761.847326,2825.751993,2825.751993
3786.63766,3786.63766,3786.63766,2865.415146,2865.415146
3822.13171,3822.13171,3822.13171,2904.101264,2904.101264
3877.446675,3877.446675,3877.446675,2973.622301,2973.622301
3929.649557,3929.649557,3929.649557,3037.319983,3037.319983
3962.856306,3962.856306,3962.856306,3083.766845,3083.766845
3980.036137,3980.036137,3980.036137,3113.807137,3113.807137
3948.535651,3948.535651,3948.535651,3080.450411,3080.450411
3897.468654,3897.468654,3897.468654,3026.015004,3026.015004
3848.331451,3848.331451,3848.331451,2975.837472,2975.837472
3831.969343,3831.969343,3831.969343,2958.842701,2958.842701
3822.32067,3822.32067,3822.32067,2963.28125,2963.28125
3822.708508,3822.708508,3822.708508,2961.919724,2961.919724
3826.937372,3826.937372,3826.937372,2966.980151,2966.980151
3842.152689,3842.152689,3842.152689,2974.274799,2974.274799
3864.303718,3864.303718,3864.303718,2992.730794,2992.730794
3891.460187,3891.460187,3891.460187,3018.347195,3018.347195
3917.060011,3917.060011,3917.060011,3046.473372,3046.473372
3910.695991,3910.695991,3910.695991,3035.499225,3035.499225
3870.970138,3870.970138,3870.970138,2995.960134,2995.960134
3831.7862,3831.7862,3831.7862,2952.786237,2952.786237
3807.045335,3807.045335,3807.045335,2922.89708,2922.89708
3807.804467,3807.804467,3807.804467,2922.422406,2922.422406
3802.138598,3802.138598,3802.138598,2913.055382,2913.055382
3807.114491,3807.114491,3807.114491,2924.544613,2924.544613
3824.438458,3824.438458,3824.438458,2946.666689,2946.666689
